https://ua.korrespondent.net/ukraine/4151693-hladkovskoho-vypustyly-z-sizo	O

===	O

Гладковського випустили з СІЗО | 	O
REL_0	IS_EVENT

===	O

На екс-чиновника одягли електронний браслет і після внесення застави відпустили зі слідчого ізолятора. | REL_0_0	O

Колишній перший заступник секретаря РНБО Олег Гладковський, якого підозрюють у зловживанні владою, недостовірному декларуванні та інших порушеннях, у понеділок, 21 жовтня, вийшов з-під варти після внесення застави. | 	O
REL_0_1	IS_EVENT

Від подальших коментарів Гладковський утримався. | REL_0_2	O

Його адвокат Руслан Волинець пояснив це тим, що Гладковський, ймовірно, погано себе почуває. | REL_0_3	O

Він підтвердив, що Гладковський, як повідомлялося раніше, дотримується голодування (п'ятий день, - ред.). | REL_0_4	O

Відзначається, що на Гладковського одягли електронний браслет. | REL_0_5	O

Його адвокат заявив, що буде вивчати повний текст постанови суду і вибудовувати стратегію. | REL_0_6	O

Перед цим йому оголосили підозру за двома статтями. | REL_0_7	O

REL_0	O

END	O

https://ua.korrespondent.net/ukraine/4074363-zhurnalisty-rozpovily-pro-rol-pravookhorontsiv-u-skhemakh-v-oborontsi	O

===	O

Журналісти розповіли про роль правоохоронців у схемах в оборонці | REL_1	O

===	O

Про існування незаконних схем в оборонці знали в податковій адміністрації, у військовій прокуратурі і в НАБУ, кажуть розслідувачі. | REL_1_0	O

Луценко розкрив нові деталі корупції в оборонці	O

10 березня 2019, 03:34	O

Журналісти	DATE
 Bihus.info опублікували заключну частину розслідування про розкрадання в оборонному комплексі, у якому розповіли про роль правоохоронних органів у корупційних схемах. | 	O
REL_1_1	IS_EVENT

Журналісти стверджують, що правоохоронні органи роками потурали незаконним схемам закупівлі комплектуючих для Укроборонпрому, через що розслідування не доходили до встановлення причетності високопосадовців. | REL_1_2	O

Зокрема заявляється, що в податковій адміністрації, і у військовій прокуратурі, і в Національному антикорупційному бюро знали про існування незаконних схем в оборонці. | REL_1_3	O

За інформацією журналістів, фігуранти їхніх розслідувань - Віталій Жуков і Андрій Рогоза - домовлялися з податковою про зняття претензій з компанії Оптимумспецдеталь, а у 2016 році роботу незаконної схеми поставок покривали через слідчого київського управління СБУ Дмитра Москаленка. | REL_1_4	O

Окрім цього, у розслідуванні йдеться про те, що військова прокуратура неодноразово протягом декількох років активно проводила розслідування, проводила обшуки в дежконцерні Укроборонпром, але, як стверджують автори розслідування, як тільки слідство прокуратури виходило на інформацію про можливу участь Ігоря Гладковського, сина екс-першого заступника секретаря РНБО Олега Гладковського, у незаконній схемі, то прокуратура знищувала докази цієї причетності. | REL_1_5	O

Корупція в оборонці: проти трьох фігурантів слідство завершилося	O

7 березня 2019, 17:02	O

Також журналісти продемонстрували обізнаність НАБУ про наявність незаконних схем в оборонному комплексі. | REL_1_6	O

У сюжеті йдеться про те, що Жуков вимагав від Рогози вирішення питання на рівні заступника директора НАБУ Гізо Углави про "помилкове внесення" в список фіктивних фірм Оптимумспецдеталь. | REL_1_7	O

Компанія була внесена в список через підозрілі контракти з Харківським бронетанковим заводом - НАБУ проводило розслідування по закупках цього заводу, а Оптимумспецдеталь продавала заводу танкові приціли. | REL_1_8	O

Журналісти стверджують, що Рогоза згодом отримав лист за підписом Углави, у якому в переліку підозрілих компаній немає Оптимумспецдеталі. | REL_1_9	O

Автори розслідування порахували, що Харківський бронетанковий завод купував приціли з переплатою в три рази. | REL_1_10	O

Після викреслювання НАБУ компанії Оптимумспецдеталь зі списку завод продовжив купувати приціли, що завдало збитків оборонному бюджету ще на 13 млн грн. | REL_1_11	O

Також журналісти стверджують, що в планах учасників незаконної схеми було перевести на завод Кузня на Рибальському, який на той час належав президенту Петрові Порошенку, імпорт двигунів для бронетехніки і продати держконцерну Укроборонпром запчастини для зенітних комплексів і літаків на суму 100 млн доларів. | REL_1_12	O

Раніше журналісти опублікували дві частини розслідування про схеми в оборонці, після чого був звільнений Олег Гладковський, було відкрито декілька кримінальних справ, були відсторонені або ж затримані діючі і колишні чиновники оборонних підприємств. | REL_1_13	O

НАБУ оцінює збитки від корупційних схем в оборонці в мільярд гривень. | REL_1_14	O

REL_1	O

END	O

https://ua.korrespondent.net/ukraine/4087476-natskorpus-distavsia-do-villy-poroshenka-v-ispanii	O

===	O

Нацкорпус дістався до "вілли Порошенка" в Іспанії | 	O
REL_2	IS_NOT_EVENT

===	O

Представники партії не змогли наблизитися до "вілли Гладковського", розташованої неподалік. | REL_2_0	O

Представники Національного корпусу влаштували акцію протесту біля будинків, які нібито належать президенту України Петру Порошенку та одному з організаторів корупційної схеми в Укроборонпромі. | REL_2_1	O

Відповідне відео розповсюдила прес-служба партії. | REL_2_2	O

Нацкорпус влаштував акцію під час візиту Порошенка в Вінницю	O

27 березня 2019, 18:15	O

Згідно з даними Нацкорпусу, розкішний будинок президента в Іспанії знаходиться, буквально, поряд з родинною садибою нині звільненого з посади першого заступника секретаря РНБО Олега Гладковського. | REL_2_3	O

За інформацією активістів, обидва будинки - Петра Порошенка та Олега Гладковського - знаходяться на півдні Іспанії, в невеликому містечку Аталая-Ісдабе. | REL_2_4	O

Садиби розташовані в елітному районі, де вартість нерухомості вважається однією з найдорожчих не тільки в Іспанії, але й на території всієї Європи. | REL_2_5	O

Активісти провели акцію біля нібито будинку президента, загальна площа якого, за їхньою інформацією, становить майже 1254 квадратних метри. | REL_2_6	O

Зокрема, на паркані садиби вони розмістили плакати з написами "Грабують" і "Будь відповідальним. | REL_2_7	O

REL_2	O

END	O

https://ua.korrespondent.net/city/kiev/4073601-pid-ap-vidbulysia-sutychky-iz-sylovykamy	O

===	O

Під АП відбулися сутички із силовиками | 	O
REL_3	IS_EVENT

===	O

Величезна колона націоналістів почала напирати на поліцейських, ті одягли протигази і використовували сльозогінний газ. | REL_3_0	O

Після мітингу на Майдані Незалежності в Києві націоналісти вирушили до Адміністрації Президента, де відбулися зіткнення із силовиками, повідомляє Страна в суботу, 9 березня. | REL_3_1	O

За даними видання, колона націоналістів відразу почала напирати на поліцейський кордон під АП. "Ті у відповідь почали поливати газом. | REL_3_2	O

Зараз ситуація стабілізувалася", - йдеться в повідомленні. | REL_3_3	O

Відзначається, що поліція стоїть у протигазах. | REL_3_4	O

Мітингувальники іноді запалюють фаєри і кидають петарди. | REL_3_5	O

Після цього лідер Нацкорпусу Андрій Білецький заявив, що його актив прямо зараз вирушає в Черкаси, де з офіційним візитом перебуває президент Петро Порошенко. | REL_3_6	O

Активісти почали розходитися. | REL_3_7	O

Як повідомлялося, активісти Нацкорпусу і Нацдружин зібралися на Майдані з вимогою розслідувати розкрадання в оборонному комплексі, "посадити Свинарчуків", батька і сина, та конфіскувати їхнє майно. | REL_3_8	O

REL_3	O

END	O

https://ua.korrespondent.net/ukraine/politics/4072684-zasidannia-rnbo-schodo-oboronky-onlain	O

===	O

Засідання РНБО щодо оборонки: онлайн | REL_4	O

===	O

Президент Петро Порошенко виступає з доповіддю на засіданні РНБО щодо ситуації в Укроборонпромі. | REL_4_0	O

Рада національної безпеки і оборони в середу, 6 березня, з ініціативи президента Петра Порошенка зібралася на засідання, присвячене реформуванню Укроборонпрому. | REL_4_1	O

У ході засідання глава держави виступить з доповіддю. | REL_4_2	O

Інша частина засідання проходитиме в закритому режимі. | REL_4_3	O

Також президент доручив провести засідання РНБО з питань реформування Укроборонпрому і посилення прозорості його діяльності, розширення урядового, парламентського і громадського контролю за діяльністю оборонного сектора. | REL_4_4	O

Згідно з розслідуванням журналістів, підприємства Укроборонпрому купували деталі, поставлені контрабандою з Росії групою ділків. | REL_4_5	O

При цьому ціни на деталі завищувалися в кілька разів. | REL_4_6	O

Учасниками схеми з розкрадань в оборонному комплексі є заступник секретаря РНБО Олег Гладковський, його син Ігор з другом і директор Укроборонпрому Павло Букін. | REL_4_7	O

У вказаній схемі також нібито задіяні керівники оборонних структур різних рівнів. | REL_4_8	O

У відповідь на розслідування Укроборонпром звинуватив журналістів у маніпуляціях. | REL_4_9	O

Наразі відкрито кілька кримінальних справ, затримано п'ятьох чиновників. | REL_4_10	O

REL_4	O

END	O

https://ua.korrespondent.net/ukraine/4078620-na-maidani-pochalasia-aktsiia-protestu-natskorpusu	O

===	O

На Майдані почалася акція протесту Нацкорпусу | 	O
REL_5	IS_EVENT

===	O

У центрі Києві зібралися близько двох тисяч активістів, які протестують проти корупції в оборонній сфері. | REL_5_0	O

