https://ua-news.liga.net/economics/news/zelenskiy-zaproponuvav-dtek-ahmetova-privatizuvati-derjavni-shahti	O

===	O

Зеленський запропонував ДТЕК Ахметова приватизувати державні шахти | 	O
REL_0	IS_NOT_EVENT

===	O

Зеленський запропонував ДТЕК Ахметова приватизувати державні шахти	O

Володимир ЗеленськийПрезидент поцікавився у ДТЕК, чи готовий енергохолдинг приватизовувати не прибуткові держшахти Президент Володимир Зеленський запропонував енергетичному холдингу ДТЕК Ріната Ахметова взяти участь у приватизації неприбуткових державних шахт. | REL_0_0	O

Відповідну пропозицію він зробив на нараді з профспілками гірників 25 лютого в Києві. | REL_0_1	O

За словами Зеленського, інвестор повинен бути сильним у цій сфері.	O

"Якщо вірити статистиці, що у нас багато державних шахт, котрі не прибуткові. | REL_0_2	O

І якщо порівнювати їх з вашими шахтами, і говорити про внесок ДТЕК у цю сферу... | REL_0_3	O

У мене до вас запитання: будете приватизувати?" - сказав він. | REL_0_4	O

На це генеральний директор Максим Тимченко відповів, що не готовий поки сказати, чи цікаво це компанії. | REL_0_5	O

Він також зазначив, що Антимонопольний комітет (АМКУ), швидше за все, буде проти цього.	O

"Якщо ви будете готові, та, як ви говорите, АМКУ буде проти, я з ними поговорю, і вони будуть за", - пожартував президент. | REL_0_6	O

REL_0	IS_NOT_EVENT

END	O

https://ua-news.liga.net/economics/news/energospivtovaristvo-es-dopomoje-amku-rozsliduvati-spravu-proti-dtek	O

===	O

Енергоспівтовариство ЄС допоможе АМКУ розслідувати справу проти ДТЕК | 	O
REL_1	IS_NOT_EVENT

===	O

Енергоспівтовариство ЄС допоможе АМКУ розслідувати справу проти ДТЕК	O

Енергоспівтовариство ЄС зацікавилося монополією ДТЕК на Бурштинському енергоостровіЕнергоспівтовариство ЄС разом з АМКУ розслідуватиме монополію ДТЕК на Бурштинському енергоострові До Енергетичного співтовариства Євросоюзу надійшла скарга щодо зловживання енергохолдингом ДТЕК Ріната Ахметова монопольним становищем на Бурштинському острові. | REL_1_0	O

