https://www.pravda.com.ua/news/2019/10/22/7229729/	O

===	O

Милованов на Коломойського не ображається: "Я не приховую, що дебіл" | REL_0	O

===	O

Міністр розвитку економіку Тимофій Милованов не ображається на олігарха Ігоря Коломойського, який 21 жовтня обізвав його дебілом і порадив піти у відставку через "жарт" "95 Кварталу" над ексглавою НБУ Валерією Гонтаревою. | REL_0_0	O

Так що тут головне не це, а результати. | REL_0_1	O

Моє бачення – скандал вичерпаний, тому що висловилися всі…	O

Думаю, що тут важливо, що ми бачимо дискусію всередині суспільства. | REL_0_2	O

Форма цієї дискусії комусь подобається, а комусь не подобається, але це нормально. | REL_0_3	O

У кожного є своя позиція. | REL_0_4	O

Позиції дуже різні – це і є, насправді, вільне суспільство". | REL_0_5	O

 За його словами, він не ображається на Коломойського, який обізвав його "дебілом" і порадив піти у відставку. | REL_0_6	O

Олігарх так сказав після реакції міністра на сатиричну пісню "95 Кварталу" про пожежу в будинку ексглави НБУ Валерії Гонтаревої. | REL_0_7	O

На думку Милованова, такий конфлікт не можна переводити на персоналії: "Всі люди хороші, обставини – різні, – так думають економісти". | REL_0_8	O

Він погоджується з Кварталом, що вони як сатиру можуть робити все що завгодно, але персональну свою позицію міністр висловив у понеділок. | REL_0_9	O

21 жовтня Коломойський заявив: "Після такої заяви (Милованов заявив, що цей номер може негативно вплинути на інвестиційний клімат в Україні – ред.) міністр економіки повинен негайно написати заяву про відставку, тому що це говорить про його рівень як міністра. | REL_0_10	O

Іншого слова як "дебіл" для цього просто не знайдеш. | REL_0_11	O

Дуже сумно, що міністр економіки в Україні - дебіл". | REL_0_12	O

Міністр розвитку економіки, торгівлі та сільського господарства – Тимофій Милованов, почесний президент Київської школи Економіки (KSE). | REL_0_13	O

У 2004-му Милованов захистив дисертацію і отримав науковий ступінь (PhD) в Університеті Вісконсін-Медісон, США. Довгий час викладав в європейських і американських вишах. | 	O
REL_0_14	IS_EVENT

Зокрема у Рейнському університеті ім. Фрідріха Вільгельма в Бонні, Державному університеті Пенн, Пенсільванському і Пітсбургському університетах. | REL_0_15	O

У 2014 році він став співзасновником аналітичної платформи VoxUkraine. | 	O
REL_0_16	IS_EVENT

Цього ж року український Forbes включив його до рейтингу Top Economic Thinkers. | 	O
REL_0_17	IS_EVENT

У липні 2016 року постановою Верховної Ради його призначили членом Ради Нацбанку, а вже за 5 місяців він став заступником голови Ради національного регулятора. | 	O
REL_0_18	IS_EVENT

Коломойський за освітою інженер, закінчив Дніпропетровський металургійний інститут. 20 жовтня у випуску шоу "Вечірній квартал" студії "Квартал 95" комік Євген Кошовий та жіноча частина Національного хору імені Верьовки піснею-пародією "Горіла хата" висміяли підпал будинку Валерії Гонтаревої. | REL_0_19	O

Під музику весільної пісні "Горіла сосна, палала" вони співали, зокрема: "Горіла хата, палала, в Лондоні жінка плакала… Хата горить в Гореничах, а в Лондоні Валерія думає на Велерича…". | REL_0_20	O

Гонтарева, яка проживає зараз у Великій Британії, назвала виступ "Кварталу" соромом і насміханням з людського горя. | REL_0_21	O

Тоді олігарх Ігор Коломойський похвалив номер студії "Квартал 95" – але запевнив, що немає до нього стосунку. | REL_0_22	O

Організацією виступу хору займався нардеп "Слуги народу" та колишній кварталівець Юрій Корявченков, відомий також як "Юзік". | REL_0_23	O

Міністр культури Володимир Бородянський написав, що йому соромно за Національний заслужений академічний український народний хор України імені Григорія Верьовки. | REL_0_24	O

Міністр економіки Тимофій Милованов заявив, що жарти "Вечірнього кварталу" проти Валерії Гонтаревої можуть і будуть сприйматися зовнішніми інвесторами як підтвердження зв'язків між олігархами і владою, а це негативно впливає на інвестиційний клімат в Україні. | REL_0_25	O

REL_0	O

END	O

https://www.pravda.com.ua/news/2019/10/10/7228702/	O

===	O

Зеленський розповів про шантаж "слуг" у Раді: "Завтра вашу тещу посадят" | REL_1	O

===	O

Президент Володимир Зеленський повідомив, що всередині Верховної Ради опоненти "Слуги народу" намагаються впливати на депутатів монобільшості, щоб ті не голосували за деякі закони. | REL_1_0	O

Друге, там деяких людей просто не було на голосуванні. | REL_1_1	O

Третє, немає групи впливу будь-якого олігарха у партії "Слуга народу". | REL_1_2	O

Є досвідчені парламентарі в інших партіях, які щодня займаються тільки одним – впливом: емоційним, грошовим та будь-яким іншим…	O

Вони хочуть розколоти партію "Слуга народу". | REL_1_3	O

І роблять у деяких питаннях, наприклад, коли вони не проголосували за один із законів, після цього проголосували, тому що ми зустрілися, я почав говорити з депутатами, всі почали їм пояснювати. | REL_1_4	O

REL_1	O

END	O

https://www.pravda.com.ua/news/2019/10/21/7229657/	O

===	O

"Квартал" про скандальний виступ: Будемо з гордістю займатися своєю справою | REL_2	O

===	O

