https://ua-news.liga.net/economics/news/zelenskiy-prosit-minfin-pochati-peregovori-z-mvf-pro-dopomogu-cherez-koronavirus	O

===	O

Зеленський просить Мінфін почати переговори з МВФ про допомогу через коронавірус | 	O
REL_0	IS_NOT_EVENT

===	O

Зеленський просить Мінфін почати переговори з МВФ про допомогу через коронавірус	O

Володимир ЗеленськийПрезидент Зеленський закликав Мінфін домовиться з МВФ про допомогу Україні для подолання наслідків коронавірусу Президент Володимир Зеленський закликав міністра фінансів Ігоря Уманського почати переговори з Міжнародним валютним фондом (МВФ) про виділення Україні допомоги у зв'язку з коронавірусом. | REL_0_0	O

Про це він сказав у відеозверненні до українців 16 березня.	O

"Міністерству фінансів - провести переговори з МВФ та іншими міжнародними партнерами про надання фінансової підтримки для подолання наслідків коронавірусу", - сказав глава держави. | REL_0_1	O

За його словами, МВФ готовий до такої співпраці. | REL_0_2	O

У грудні 2019 року Україна домовилася з МВФ про відкриття трирічної програми розширеного фінансування EFF на $5,5 млрд, але не виконала всі умови для її остаточного затвердження. | REL_0_3	O

За словами прем'єра Дениса Шмигаля, дві вимоги МВФ, що залишилися, уряд планує виконати за 2-3 тижні. | REL_0_4	O

Україні не допоможуть політичні чистки. | REL_0_5	O

REL_0	IS_NOT_EVENT

END	O

https://ua-news.liga.net/economics/news/kabmin-priznachiv-novogo-zastupnika-ministru-milovanovu	O

===	O

Кабмін призначив нового заступника міністру Милованову | 	O
REL_1	IS_EVENT

===	O

Кабмін призначив нового заступника міністру МиловановуFacebook Сергія Глущенка Новий заступник Милованова відповідатиме за сільськогосподарський напрямок Кабінет міністрів України від 26 лютого призначив Сергія Глущенка заступником міністра розвитку економіки, торгівлі і сільського господарства. | REL_1_0	O

Про це в Facebook написав міністр економіки Тимофій Милованов. | REL_1_1	O

За його словами, разом з Тарасом Висоцьким Глущенко відповідатиме за "координацію діяльності в напрямку агро". | REL_1_2	O

Докладний перелік повноважень Милованов пообіцяв опублікувати після його затвердження. | REL_1_3	O

Сергій Глущенко народився 18 липня 1979 року в смт Райгородок Слов'янського району Донецької області. | REL_1_4	O

Отримав в Київському національному економічному університеті ім. В. Гетьмана три вищі освіти: юридичну (правове регулювання економіки); економічну (облік і аудит в управлінні банками, викладач економіки); управлінську (менеджмент організацій). | REL_1_5	O

Більше 10 років займався питаннями реформування відносин в різних сферах сільського господарства, системи безпеки харчової продукції, держконтролю, ліцензування та дозвільної системи. | REL_1_6	O

Спеціалізується також на питаннях дерегуляції та євроінтеграції. | REL_1_7	O

Автор змін до законодавства, пов'язаних з поліпшенням бізнес-клімату, зменшенням регуляторних і адміністративних бар'єрів, євроінтеграцією. | REL_1_8	O

Має досвід підтримки аналогічних реформ в Азербайджані, Білорусі, Вірменії, Киргизії. | REL_1_9	O

Майже 10 років працював на юридичних посадах в Міжнародній фінансовій корпорації (IFC), а також в проектах технічної допомоги Україні з боку ЄС.	O

29 серпня 2019 року нова Верховна Рада скасувала Міністерство аграрної політики і продовольства. | REL_1_10	O

Відповідальним за агропромисловий комплекс призначили нового міністра розвитку економіки, торгівлі і сільського господарства Тимофія Милованова. | REL_1_11	O

Про те, навіщо Кабмін об'єднав Мінекономіки і Мінагрополітики, можна почитати тут>>>	O

У вересні заступник міністра економіки призначений Тарас Висоцький. | REL_1_12	O

REL_1	IS_EVENT

END	O

https://ua-news.liga.net/world/news/v-italii-shukayut-nulovogo-patsienta-nevidomo-hto-stoit-za-spalahom-virusu	O

===	O

В Італії шукають "нульового пацієнта": невідомо, хто стоїть за спалахом вірусу | 	O
REL_2	IS_NOT_EVENT

===	O

В Італії шукають "нульового пацієнта": невідомо, хто стоїть за спалахом вірусуМедики нарікають, що знайти "пацієнта №1" вкрай складно, так як "будь-хто може заразитися і стати наступною ланкою в ланцюзі поширення вірусу" В Італії інфекціоністи разом із поліцією в оперативному режимі намагаються з'ясувати, як до країни потрапив коронавірус COVID-19, після чого в провінціях Ломбардія і Венето почався його спалах. | REL_2_0	O

Перший інфікований (або інфіковані) патогеном із КНР поки не знайдені, пише Corriera della Sera. | REL_2_1	O

Спочатку підозра впала на 38-річного чоловіка з містечка Кодоньо: у нього діагностували перший випадок захворювання в Ломбардії. | REL_2_2	O

Цей співробітник компанії Unilever спілкувався з приятелем, який в січні приїхав з Китаю, і міг підхопити вірус від нього. | REL_2_3	O

Проте тести на антитіла не підтвердили версію. | REL_2_4	O

Зараз проходить перевірка інших потенційних носіїв у Кодоньо через їхні контакти: починаючи з найближчих членів сім'ї (дружина/чоловік, діти), переходячи до батьків, друзів, колег, сусідів у літаку або поїзді. | REL_2_5	O

Кодоньо - практично передмістя Мілану; якщо носій побував/побуває у цьому місті з населенням близько 1,5 млн осіб, побороти спалах буде складніше. | REL_2_6	O

Зараз 10 містечок у Ломбардії і Венето ізольовані через спалах COVID-19. | REL_2_7	O

ДОВІДКА. Нульовий пацієнт - перший, хто заразився у популяції. | REL_2_8	O

На глобальному рівні у випадку з COVID-19 це, ймовірно, хтось з Уханю. | REL_2_9	O

Первинні пацієнти - ті, хто заразилися від нульового. | REL_2_10	O

Стосовно Італії, нульовий пацієнт - той, хто привіз вірус до країни. | REL_2_11	O

Така людина могла б вказати на джерело захворювання і можливі шляхи розповсюдження. | REL_2_12	O

В кінці грудня 2019-го в Ухані (КНР) почався спалах коронавірусу COVID-19 (раніше 2019 nCoV), який викликає пневмонію нового типу. | REL_2_13	O

REL_2	IS_NOT_EVENT

END	O

https://ua-news.liga.net/economics/news/nbu-zminiv-grafik-i-pravila-publikatsii-kursu-valyut	O

===	O

НБУ змінив графік і правила публікації курсу валют | 	O
REL_3	IS_EVENT

===	O

Як повідомляють у прес-службі НБУ, раніше так оперативно публікувався тільки офіційний курс гривні до долара США, а курс до решти іноземних валют і банківських металів публікувався до 18.00. | REL_3_1	O

Крім того, постановою вводяться й інші зміни. | REL_3_3	O

Зокрема, для прискорення розрахунку та оприлюднення офіційного курсу гривні Нацбанк буде використовувати в якості крос-курсів котирування BFIX іноземних валют у торгово-інформаційній системі Bloomberg. | REL_3_4	O

Зараз для цього використовуються дані з сайтів інших центробанків, які публікуються з певним лагом і не дозволяють публікувати офіційний курс гривні раніше. | REL_3_5	O

Також для більш простого уявлення і використання офіційний курс гривні буде розраховуватися не за 100, а за одну одиницю іноземної валюти, тобто в форматі $1 = 23,6885 грн (на 10 грудня). | REL_3_6	O

Нацбанк формалізував і принципи формування переліку валют, до яких розраховується курс гривні й облікової ціни банківських металів. | REL_3_7	O

Зокрема, щодня буде розраховуватися офіційний курс гривні до валют, що входять до 1 групи Класифікатора іноземних валют, а також валют, емітентами яких є країни з ТОП-30 найбільших торговельних партнерів України за попередній рік. | REL_3_8	O

Офіційний курс до інших валют буде публікуватися щомісяця. | REL_3_10	O

Щодня буде публікуватися і облікова ціна банківських металів, що входять до 1 групи Класифікатора іноземних валют (зараз це золото, срібло, платина і паладій). | REL_3_11	O

Всі ці переліки будуть оновлюватися щороку з урахуванням змін у зовнішній торгівлі. | REL_3_12	O

Під котируванням BFIX розуміється значення середньозважених курсових/цінових котирувань BGN (Bloomberg Generic Price) іноземних валют/банківських металів на ринку спот до долара США, які щодня розраховуються торгово-інформаційною системою BLOOMBERG станом на 15.30 за київським часом. | REL_3_13	O

REL_3	IS_EVENT

END	O

https://ua-news.liga.net/society/news/shmigal-pro-karantin-epidemiya-ne-omine-ukrainu-zavdannya---pomyakshiti-ii	O

===	O

Шмигаль про карантин: Епідемія не омине Україну. Завдання - пом'якшити її | 	O
REL_4	IS_NOT_EVENT

===	O

Шмигаль про карантин: Епідемія не омине Україну. | REL_4_0	O

Завдання - пом'якшити її	O

Денис ШмигальЗа словами прем'єра Шмигаля, карантин вводиться, щоб відтягнути момент масового зараження. | REL_4_1	O

Влада сподівається, що епідемія коронавірусу спаде до літа	O

Обмежувальні заходи вводяться в Україні для того, щоб пом'якшити удар епідемії коронавірусу, яка не омине і нашу країну. | REL_4_2	O

Ми розуміємо, що в світі ця епідемія розвивається. | REL_4_5	O

В Україні вже є перший зареєстрований випадок, це означає епідемія вже фізично тут. | REL_4_6	O

Питання в тому, щоб якомога м'якше пройти цей період ", - сказав він. | REL_4_7	O

Шмигаль пояснив, що влада вирішила не чекати, коли епідемія почне "параболічно розвиватися" в країні, і за допомогою обмежувальних заходів намагається відтягнути момент масового зараження, оскільки сподівається, що коронавірус піде на спад до літа. | REL_4_8	O

Все про обмежувальні заходи в Києві	O

Прем'єр підкреслив, що "критично важливу роль" в стримуванні вірусу зіграє самоорганізація людей. | REL_4_9	O

Він нагадав: необхідно дотримуватися дистанції при спілкуванні, стежити за гігієною і здоров'ям, використовувати маску, якщо з'явилися симптоми. | REL_4_10	O

