https://ua.korrespondent.net/ukraine/4162670-saakashvili-pobachyv-slid-poroshenka-v-rishenni-sudu-schodo-readmisii	O

===	O

Саакашвілі побачив "слід Порошенка" в рішенні суду щодо реадмісії | 	O
REL_0	IS_NOT_EVENT

===	O

Політик має намір оскаржити рішення Верховного суду України у Страсбурзі, "де 100% виграє". | 	O
REL_0_0	IS_NOT_EVENT

Колишній губернатор Одеської області Михайло Саакашвілі прокоментував рішення Верховного суду, який визнав його реадмісію до Польщі в 2018 році законною.	O

"Звичайно, я оскаржу це рішення у Страсбурзі, де 100% виграю, але це беззаконня, вчинене Верховним судом, ще раз показує, наскільки все ще сильний вплив має Порошенко у всіх держструктурах України. | 	O
REL_0_1	IS_NOT_EVENT

І наскільки ця система буде всіляко противитися і підривати починання президента і його команди", - написав він у Facebook. | REL_0_2	O

Саакашвілі стверджує, що Порошенко таким чином заблокував його справу про депортацію до Польщі, яку ведуть слідчі Держбюро розслідувань. | 	O
REL_0_3	IS_NOT_EVENT

Уповноважений Верховної Ради з прав людини Валерія Лутковська заявила, що реадмісія Саакашвілі була законною, але є питання до процедури її здійснення. | 	O
REL_0_4	IS_EVENT

REL_0	O

END	O

https://ua.korrespondent.net/ukraine/4162521-sud-vyznav-zakonnym-vyturennia-saakashvili-v-2018-rotsi	O

===	O

Суд визнав законним витурення Саакашвілі в 2018 році | 	O
REL_1	IS_EVENT

===	O

Верховний суд залишив без задоволення скаргу Саакашвілі на дії МВС, прикордонної та міграційної служб. | 	O
REL_1_0	IS_EVENT

Реадмісія Михайла Саакашвілі з України в Польщу 2018 року була законною, ухвалив Верховний суд. | 	O
REL_1_1	IS_EVENT

Прокуратура розслідує видворення Саакашвілі з України	O

7 жовтня 2019, 12:19	O

Як повідомляє прес-служба суду в середу, 20 листопада, касаційна скарга Саакашвілі у справі за його позовом до Адміністрації Державної прикордонної служби, Державної міграційної служби, Міністерства внутрішніх справ залишена без задоволення.	O

"Верховний суд визнав законними дії суб'єктів владних повноважень щодо реадмісії Саакашвілі в Республіку Польща", - йдеться в повідомленні. | 	O
REL_1_2	IS_EVENT

Саакашвілі просив визнати незаконними дії правоохоронних органів від 12 лютого 2018 року з виконання рішення про повернення його до Польщі. | 	O
REL_1_3	IS_EVENT

Верховний суд залишив чинним рішення судів попередніх інстанцій, якими позивачу було відмовлено.	O

"Постанова набирає законної чинності з моменту її прийняття, є остаточною і оскарженню не підлягає. | REL_1_4	O

Рішення прийнято під час судового засідання 19 листопада 2019. | REL_1_5	O

Повний текст постанови буде виготовлений протягом п'яти днів", - додали в прес-службі. | REL_1_6	O

Уповноважений Верховної Ради з прав людини Валерія Лутковська заявила, що реадмісія Саакашвілі була законною, але є питання до процедури її здійснення. | REL_1_7	O

REL_1	O

END	O

https://ua.korrespondent.net/ukraine/events/4112957-pidsumky-3006-ambitsii-vakarchuka-i-boikot-katamadze	O

===	O

Підсумки 30.06: Амбіції Вакарчука і бойкот КатамадзеСюжет | REL_2	O

===	O

Лідер Голосу допустив свій похід у виконавчу владу; співачка Ніно Катамадзе відмовилася виступати в РФ. Корреспондент.net виділяє головні події вчорашнього дня. | REL_2_0	O

Вакарчук замахнувся на місце в уряді	O

Лідер	DATE
 партії Голос і групи Океан Ельзи Святослав Вакарчук не відкидає своєї роботи у виконавчій владі. | 	O
REL_2_1	IS_EVENT

На питання, чи дійсно він не планує припиняти концертну діяльність в разі проходження Голосу у Верховну Раду, Вакарчук сказав: "Якщо не буду при цьому у виконавчій владі. | REL_2_2	O

Тому що у виконавчій владі, мабуть, це буде неможливо". | REL_2_3	O

Партія Саакашвілі отримала номер в бюлетені	O

Центральна виборча комісія прийняла рішення про внесення партії Рух нових сил Михайла Саакашвілі до виборчого бюлетеня на позачергових виборах в Раду. | 	O
REL_2_4	IS_EVENT

Центрвиборчком вирішив не проводити нового жеребкування. | 	O
REL_2_5	IS_EVENT

Рух нових сил буде під номером 22 у виборчому бюлетені. | 	O
REL_2_6	IS_NOT_EVENT

Ніно	DATE
 Катамадзе відмовилася виступати в Росії	O

На тлі	DATE
 загострення російсько-грузинських відносин співачка Ніно Катамадзе повідомила, що більше не має наміру виступати в Росії. | 	O
REL_2_7	IS_EVENT

Катамадзе зазначила, що участь у цьогорічному фестивалі Садиба Jazz в Москві стала її останнім виступом в РФ.	O

Лідери країн ЄС не змогли обрати главу Єврокомісії	O

Глава	DATE
 Європейської ради Дональд Туск перервав саміт в Брюсселі, на якому лідери країн ЄС повинні були узгодити кандидатуру нового глави Європейської комісії. | 	O
REL_2_8	IS_EVENT

Туск буде організовувати двосторонні зустрічі з лідерами країн ЄС. Засідання Європейської ради відновиться після завершення двосторонніх переговорів. | REL_2_9	O

В ОБСЄ підтвердили розведення сил у Станиці Луганській	O

Спеціальна	DATE
